"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"FRA","AIREMISSION","SOX","KG_CAP","A","2009",4.788,
"FRA","AIREMISSION","SOX","KG_CAP","A","2010",4.438,
"FRA","AIREMISSION","SOX","KG_CAP","A","2011",3.933,
"FRA","AIREMISSION","SOX","KG_CAP","A","2012",3.774,
"FRA","AIREMISSION","SOX","KG_CAP","A","2013",3.309,
"FRA","AIREMISSION","SOX","KG_CAP","A","2014",2.706,
"FRA","AIREMISSION","SOX","KG_CAP","A","2015",2.519,
"FRA","AIREMISSION","SOX","KG_CAP","A","2016",2.172,
"FRA","AIREMISSION","VOC","KG_CAP","A","1990",42.402,
"FRA","AIREMISSION","VOC","KG_CAP","A","1991",42.885,
"FRA","AIREMISSION","VOC","KG_CAP","A","1992",41.469,
"FRA","AIREMISSION","VOC","KG_CAP","A","1993",39.183,
"FRA","AIREMISSION","VOC","KG_CAP","A","1994",36.048,
"FRA","AIREMISSION","VOC","KG_CAP","A","1995",34.726,
"FRA","AIREMISSION","VOC","KG_CAP","A","1996",33.85,
"FRA","AIREMISSION","VOC","KG_CAP","A","1997",31.63,
"FRA","AIREMISSION","VOC","KG_CAP","A","1998",30.573,
"FRA","AIREMISSION","VOC","KG_CAP","A","1999",28.868,
"FRA","AIREMISSION","VOC","KG_CAP","A","2000",27.088,
"FRA","AIREMISSION","VOC","KG_CAP","A","2001",25.687,
"FRA","AIREMISSION","VOC","KG_CAP","A","2002",23.406,
"FRA","AIREMISSION","VOC","KG_CAP","A","2003",21.974,
"FRA","AIREMISSION","VOC","KG_CAP","A","2004",20.612,
"FRA","AIREMISSION","VOC","KG_CAP","A","2005",18.991,
"FRA","AIREMISSION","VOC","KG_CAP","A","2006",16.98,
"FRA","AIREMISSION","VOC","KG_CAP","A","2007",15.128,
"FRA","AIREMISSION","VOC","KG_CAP","A","2008",13.747,
"FRA","AIREMISSION","VOC","KG_CAP","A","2009",12.312,
"FRA","AIREMISSION","VOC","KG_CAP","A","2010",12.228,
"FRA","AIREMISSION","VOC","KG_CAP","A","2011",11.18,
"FRA","AIREMISSION","VOC","KG_CAP","A","2012",10.738,
"FRA","AIREMISSION","VOC","KG_CAP","A","2013",10.477,
"FRA","AIREMISSION","VOC","KG_CAP","A","2014",9.774,
"FRA","AIREMISSION","VOC","KG_CAP","A","2015",9.534,
"FRA","AIREMISSION","VOC","KG_CAP","A","2016",9.391,
"DEU","AIREMISSION","CO2","MLN_TONNE","A","1960",540,
"DEU","AIREMISSION","CO2","MLN_TONNE","A","1961",546.8,
"DEU","AIREMISSION","CO2","MLN_TONNE","A","1962",580.7,
"DEU","AIREMISSION","CO2","MLN_TONNE","A","1963",620.7,
"DEU","AIREMISSION","CO2","MLN_TONNE","A","1964",632.7,
"DEU","AIREMISSION","CO2","MLN_TONNE","A","1965",637.5,
"DEU","AIREMISSION","CO2","MLN_TONNE","A","1966",625.9,
"DEU","AIREMISSION","CO2","MLN_TONNE","A","1967",618.7,
"DEU","AIREMISSION","CO2","MLN_TONNE","A","1968",653.9,
"DEU","AIREMISSION","CO2","MLN_TONNE","A","1969",711.2,
"DEU","AIREMISSION","CO2","MLN_TONNE","A","1970",981.8,
"DEU","AIREMISSION","CO2","MLN_TONNE","A","1971",978.1,
"DEU","AIREMISSION","CO2","MLN_TONNE","A","1972",1001.6,
"DEU","AIREMISSION","CO2","MLN_TONNE","A","1973",1052.2,
"DEU","AIREMISSION","CO2","MLN_TONNE","A","1974",1025.9,
"DEU","AIREMISSION","CO2","MLN_TONNE","A","1975",973.4,
"DEU","AIREMISSION","CO2","MLN_TONNE","A","1976",1029.2,
"DEU","AIREMISSION","CO2","MLN_TONNE","A","1977",1013.5,
"DEU","AIREMISSION","CO2","MLN_TONNE","A","1978",1051.7,
"DEU","AIREMISSION","CO2","MLN_TONNE","A","1979",1099,
"DEU","AIREMISSION","CO2","MLN_TONNE","A","1980",1048.2,
"DEU","AIREMISSION","CO2","MLN_TONNE","A","1981",1015.9,
"DEU","AIREMISSION","CO2","MLN_TONNE","A","1982",974.5,
"DEU","AIREMISSION","CO2","MLN_TONNE","A","1983",976.1,
"DEU","AIREMISSION","CO2","MLN_TONNE","A","1984",995.7,
"DEU","AIREMISSION","CO2","MLN_TONNE","A","1985",1004.3,
"DEU","AIREMISSION","CO2","MLN_TONNE","A","1986",1007,
"DEU","AIREMISSION","CO2","MLN_TONNE","A","1987",997.1,
"DEU","AIREMISSION","CO2","MLN_TONNE","A","1988",989.6,
"DEU","AIREMISSION","CO2","MLN_TONNE","A","1989",965.8,
"DEU","AIREMISSION","CO2","MLN_TONNE","A","1990",940,
"DEU","AIREMISSION","CO2","MLN_TONNE","A","1991",917.6,
"DEU","AIREMISSION","CO2","MLN_TONNE","A","1992",877.6,
"DEU","AIREMISSION","CO2","MLN_TONNE","A","1993",871.8,
"DEU","AIREMISSION","CO2","MLN_TONNE","A","1994",859.1,
"DEU","AIREMISSION","CO2","MLN_TONNE","A","1995",856.6,
"DEU","AIREMISSION","CO2","MLN_TONNE","A","1996",887.1,
"DEU","AIREMISSION","CO2","MLN_TONNE","A","1997",854.9,
"DEU","AIREMISSION","CO2","MLN_TONNE","A","1998",846.9,
"DEU","AIREMISSION","CO2","MLN_TONNE","A","1999",815,
"DEU","AIREMISSION","CO2","MLN_TONNE","A","2000",812.3,
"DEU","AIREMISSION","CO2","MLN_TONNE","A","2001",831.5,
"DEU","AIREMISSION","CO2","MLN_TONNE","A","2002",817.9,
"DEU","AIREMISSION","CO2","MLN_TONNE","A","2003",820.7,
"DEU","AIREMISSION","CO2","MLN_TONNE","A","2004",804.7,
"DEU","AIREMISSION","CO2","MLN_TONNE","A","2005",786.7,
"DEU","AIREMISSION","CO2","MLN_TONNE","A","2006",799.2,
"DEU","AIREMISSION","CO2","MLN_TONNE","A","2007",766.7,
"DEU","AIREMISSION","CO2","MLN_TONNE","A","2008",775.2,
"DEU","AIREMISSION","CO2","MLN_TONNE","A","2009",720.2,
"DEU","AIREMISSION","CO2","MLN_TONNE","A","2010",758.8,
"DEU","AIREMISSION","CO2","MLN_TONNE","A","2011",731.2,
"DEU","AIREMISSION","CO2","MLN_TONNE","A","2012",744.7,
"DEU","AIREMISSION","CO2","MLN_TONNE","A","2013",763.8,
"DEU","AIREMISSION","CO2","MLN_TONNE","A","2014",723.2,
"DEU","AIREMISSION","CO2","MLN_TONNE","A","2015",729.7,
"DEU","AIREMISSION","CO2","MLN_TONNE","A","2016",731.6,
"DEU","AIREMISSION","CO","THND_TONNE","A","1990",12520.23,
"DEU","AIREMISSION","CO","THND_TONNE","A","1991",10294.55,
"DEU","AIREMISSION","CO","THND_TONNE","A","1992",8909.666,
"DEU","AIREMISSION","CO","THND_TONNE","A","1993",8112.289,
"DEU","AIREMISSION","CO","THND_TONNE","A","1994",6756.788,
"DEU","AIREMISSION","CO","THND_TONNE","A","1995",6460.125,
"DEU","AIREMISSION","CO","THND_TONNE","A","1996",6005.36,
"DEU","AIREMISSION","CO","THND_TONNE","A","1997",5868.574,
"DEU","AIREMISSION","CO","THND_TONNE","A","1998",5426.648,
"DEU","AIREMISSION","CO","THND_TONNE","A","1999",5085.262,
"DEU","AIREMISSION","CO","THND_TONNE","A","2000",4808.47,
"DEU","AIREMISSION","CO","THND_TONNE","A","2001",4632.832,
"DEU","AIREMISSION","CO","THND_TONNE","A","2002",4357.669,
"DEU","AIREMISSION","CO","THND_TONNE","A","2003",4177.503,
"DEU","AIREMISSION","CO","THND_TONNE","A","2004",3940.54,
"DEU","AIREMISSION","CO","THND_TONNE","A","2005",3732.71,
"DEU","AIREMISSION","CO","THND_TONNE","A","2006",3637.379,
"DEU","AIREMISSION","CO","THND_TONNE","A","2007",3520.393,
"DEU","AIREMISSION","CO","THND_TONNE","A","2008",3412.267,
"DEU","AIREMISSION","CO","THND_TONNE","A","2009",2967.263,
"DEU","AIREMISSION","CO","THND_TONNE","A","2010",3332.434,
"DEU","AIREMISSION","CO","THND_TONNE","A","2011",3244.826,
"DEU","AIREMISSION","CO","THND_TONNE","A","2012",2872.539,
"DEU","AIREMISSION","CO","THND_TONNE","A","2013",2844.732,
"DEU","AIREMISSION","CO","THND_TONNE","A","2014",2738.772,
"DEU","AIREMISSION","CO","THND_TONNE","A","2015",2844.824,
"DEU","AIREMISSION","CO","THND_TONNE","A","2016",2858.252,
"DEU","AIREMISSION","NOX","THND_TONNE","A","1990",2891.638,
"DEU","AIREMISSION","NOX","THND_TONNE","A","1991",2648.508,
"DEU","AIREMISSION","NOX","THND_TONNE","A","1992",2501.554,
"DEU","AIREMISSION","NOX","THND_TONNE","A","1993",2394.049,
"DEU","AIREMISSION","NOX","THND_TONNE","A","1994",2206.193,
"DEU","AIREMISSION","NOX","THND_TONNE","A","1995",2171.2,
"DEU","AIREMISSION","NOX","THND_TONNE","A","1996",2099.133,
"DEU","AIREMISSION","NOX","THND_TONNE","A","1997",2033.405,
"DEU","AIREMISSION","NOX","THND_TONNE","A","1998",2009.89,
"DEU","AIREMISSION","NOX","THND_TONNE","A","1999",1984.854,
"DEU","AIREMISSION","NOX","THND_TONNE","A","2000",1931.456,
"DEU","AIREMISSION","NOX","THND_TONNE","A","2001",1853.766,
"DEU","AIREMISSION","NOX","THND_TONNE","A","2002",1775.838,
"DEU","AIREMISSION","NOX","THND_TONNE","A","2003",1719.798,
"DEU","AIREMISSION","NOX","THND_TONNE","A","2004",1652.8,
"DEU","AIREMISSION","NOX","THND_TONNE","A","2005",1577.617,
"DEU","AIREMISSION","NOX","THND_TONNE","A","2006",1568.29,
"DEU","AIREMISSION","NOX","THND_TONNE","A","2007",1499.088,
"DEU","AIREMISSION","NOX","THND_TONNE","A","2008",1427.728,
"DEU","AIREMISSION","NOX","THND_TONNE","A","2009",1330.509,
"DEU","AIREMISSION","NOX","THND_TONNE","A","2010",1357.334,
"DEU","AIREMISSION","NOX","THND_TONNE","A","2011",1341.492,
"DEU","AIREMISSION","NOX","THND_TONNE","A","2012",1303.701,
"DEU","AIREMISSION","NOX","THND_TONNE","A","2013",1302.322,
"DEU","AIREMISSION","NOX","THND_TONNE","A","2014",1263.273,
"DEU","AIREMISSION","NOX","THND_TONNE","A","2015",1239.413,
"DEU","AIREMISSION","NOX","THND_TONNE","A","2016",1216.924,
"DEU","AIREMISSION","SOX","THND_TONNE","A","1990",5485.963,
"DEU","AIREMISSION","SOX","THND_TONNE","A","1991",3969.625,
"DEU","AIREMISSION","SOX","THND_TONNE","A","1992",3241.618,
"DEU","AIREMISSION","SOX","THND_TONNE","A","1993",2906.012,
"DEU","AIREMISSION","SOX","THND_TONNE","A","1994",2419.438,
"DEU","AIREMISSION","SOX","THND_TONNE","A","1995",1745.635,
"DEU","AIREMISSION","SOX","THND_TONNE","A","1996",1477.494,
"DEU","AIREMISSION","SOX","THND_TONNE","A","1997",1227.388,
"DEU","AIREMISSION","SOX","THND_TONNE","A","1998",981.046,
"DEU","AIREMISSION","SOX","THND_TONNE","A","1999",800.907,
"DEU","AIREMISSION","SOX","THND_TONNE","A","2000",645.811,
"DEU","AIREMISSION","SOX","THND_TONNE","A","2001",624.63,
"DEU","AIREMISSION","SOX","THND_TONNE","A","2002",561.132,
"DEU","AIREMISSION","SOX","THND_TONNE","A","2003",533.408,
"DEU","AIREMISSION","SOX","THND_TONNE","A","2004",492.838,
"DEU","AIREMISSION","SOX","THND_TONNE","A","2005",473.001,
"DEU","AIREMISSION","SOX","THND_TONNE","A","2006",474.2,
"DEU","AIREMISSION","SOX","THND_TONNE","A","2007",457.744,
"DEU","AIREMISSION","SOX","THND_TONNE","A","2008",454.481,
"DEU","AIREMISSION","SOX","THND_TONNE","A","2009",397.848,
"DEU","AIREMISSION","SOX","THND_TONNE","A","2010",410.71,
"DEU","AIREMISSION","SOX","THND_TONNE","A","2011",400.616,
"DEU","AIREMISSION","SOX","THND_TONNE","A","2012",382.26,
"DEU","AIREMISSION","SOX","THND_TONNE","A","2013",374.14,
"DEU","AIREMISSION","SOX","THND_TONNE","A","2014",358.809,
"DEU","AIREMISSION","SOX","THND_TONNE","A","2015",364.061,
"DEU","AIREMISSION","SOX","THND_TONNE","A","2016",355.703,
"DEU","AIREMISSION","VOC","THND_TONNE","A","1990",3400.81,
"DEU","AIREMISSION","VOC","THND_TONNE","A","1991",2916.456,
"DEU","AIREMISSION","VOC","THND_TONNE","A","1992",2683.095,
"DEU","AIREMISSION","VOC","THND_TONNE","A","1993",2532.314,
"DEU","AIREMISSION","VOC","THND_TONNE","A","1994",2120.876,
"DEU","AIREMISSION","VOC","THND_TONNE","A","1995",2038.058,
"DEU","AIREMISSION","VOC","THND_TONNE","A","1996",1969.349,
"DEU","AIREMISSION","VOC","THND_TONNE","A","1997",1942.906,
"DEU","AIREMISSION","VOC","THND_TONNE","A","1998",1901.202,
"DEU","AIREMISSION","VOC","THND_TONNE","A","1999",1756.675,
"DEU","AIREMISSION","VOC","THND_TONNE","A","2000",1608.707,
"DEU","AIREMISSION","VOC","THND_TONNE","A","2001",1506.252,
"DEU","AIREMISSION","VOC","THND_TONNE","A","2002",1437.883,
"DEU","AIREMISSION","VOC","THND_TONNE","A","2003",1367.567,
"DEU","AIREMISSION","VOC","THND_TONNE","A","2004",1375.948,
"DEU","AIREMISSION","VOC","THND_TONNE","A","2005",1322.967,
"DEU","AIREMISSION","VOC","THND_TONNE","A","2006",1335.201,
"DEU","AIREMISSION","VOC","THND_TONNE","A","2007",1269.814,
"DEU","AIREMISSION","VOC","THND_TONNE","A","2008",1212.308,
"DEU","AIREMISSION","VOC","THND_TONNE","A","2009",1115.256,
"DEU","AIREMISSION","VOC","THND_TONNE","A","2010",1229.867,
"DEU","AIREMISSION","VOC","THND_TONNE","A","2011",1145.038,
"DEU","AIREMISSION","VOC","THND_TONNE","A","2012",1119.11,
"DEU","AIREMISSION","VOC","THND_TONNE","A","2013",1104.656,
"DEU","AIREMISSION","VOC","THND_TONNE","A","2014",1028.63,
"DEU","AIREMISSION","VOC","THND_TONNE","A","2015",1038.773,
"DEU","AIREMISSION","VOC","THND_TONNE","A","2016",1051.742,
"DEU","AIREMISSION","CO2","TONNE_CAP","A","1960",7.5,
"DEU","AIREMISSION","CO2","TONNE_CAP","A","1961",7.5,
"DEU","AIREMISSION","CO2","TONNE_CAP","A","1962",7.9,
"DEU","AIREMISSION","CO2","TONNE_CAP","A","1963",8.4,
"DEU","AIREMISSION","CO2","TONNE_CAP","A","1964",8.5,
"DEU","AIREMISSION","CO2","TONNE_CAP","A","1965",8.4,
"DEU","AIREMISSION","CO2","TONNE_CAP","A","1966",8.2,
"DEU","AIREMISSION","CO2","TONNE_CAP","A","1967",8.1,
"DEU","AIREMISSION","CO2","TONNE_CAP","A","1968",8.5,
"DEU","AIREMISSION","CO2","TONNE_CAP","A","1969",9.2,
"DEU","AIREMISSION","CO2","TONNE_CAP","A","1970",12.6,
"DEU","AIREMISSION","CO2","TONNE_CAP","A","1971",12.5,
"DEU","AIREMISSION","CO2","TONNE_CAP","A","1972",12.7,
"DEU","AIREMISSION","CO2","TONNE_CAP","A","1973",13.3,
"DEU","AIREMISSION","CO2","TONNE_CAP","A","1974",13,
"DEU","AIREMISSION","CO2","TONNE_CAP","A","1975",12.4,
"DEU","AIREMISSION","CO2","TONNE_CAP","A","1976",13.1,
"DEU","AIREMISSION","CO2","TONNE_CAP","A","1977",13,
"DEU","AIREMISSION","CO2","TONNE_CAP","A","1978",13.5,
"DEU","AIREMISSION","CO2","TONNE_CAP","A","1979",14.1,
"DEU","AIREMISSION","CO2","TONNE_CAP","A","1980",13.4,
"DEU","AIREMISSION","CO2","TONNE_CAP","A","1981",13,
"DEU","AIREMISSION","CO2","TONNE_CAP","A","1982",12.4,
"DEU","AIREMISSION","CO2","TONNE_CAP","A","1983",12.5,
"DEU","AIREMISSION","CO2","TONNE_CAP","A","1984",12.8,
"DEU","AIREMISSION","CO2","TONNE_CAP","A","1985",12.9,
"DEU","AIREMISSION","CO2","TONNE_CAP","A","1986",13,
"DEU","AIREMISSION","CO2","TONNE_CAP","A","1987",12.8,
"DEU","AIREMISSION","CO2","TONNE_CAP","A","1988",12.7,
"DEU","AIREMISSION","CO2","TONNE_CAP","A","1989",12.3,
"DEU","AIREMISSION","CO2","TONNE_CAP","A","1990",11.8,
"DEU","AIREMISSION","CO2","TONNE_CAP","A","1991",11.5,
"DEU","AIREMISSION","CO2","TONNE_CAP","A","1992",10.9,
"DEU","AIREMISSION","CO2","TONNE_CAP","A","1993",10.8,
"DEU","AIREMISSION","CO2","TONNE_CAP","A","1994",10.6,
"DEU","AIREMISSION","CO2","TONNE_CAP","A","1995",10.5,
"DEU","AIREMISSION","CO2","TONNE_CAP","A","1996",10.9,
"DEU","AIREMISSION","CO2","TONNE_CAP","A","1997",10.5,
"DEU","AIREMISSION","CO2","TONNE_CAP","A","1998",10.4,
"DEU","AIREMISSION","CO2","TONNE_CAP","A","1999",10,
"DEU","AIREMISSION","CO2","TONNE_CAP","A","2000",10,
"DEU","AIREMISSION","CO2","TONNE_CAP","A","2001",10.2,
"DEU","AIREMISSION","CO2","TONNE_CAP","A","2002",10,
"DEU","AIREMISSION","CO2","TONNE_CAP","A","2003",10.1,
"DEU","AIREMISSION","CO2","TONNE_CAP","A","2004",9.9,
"DEU","AIREMISSION","CO2","TONNE_CAP","A","2005",9.7,
"DEU","AIREMISSION","CO2","TONNE_CAP","A","2006",9.8,
"DEU","AIREMISSION","CO2","TONNE_CAP","A","2007",9.5,
"DEU","AIREMISSION","CO2","TONNE_CAP","A","2008",9.6,
"DEU","AIREMISSION","CO2","TONNE_CAP","A","2009",8.9,
"DEU","AIREMISSION","CO2","TONNE_CAP","A","2010",9.5,
"DEU","AIREMISSION","CO2","TONNE_CAP","A","2011",9.1,
"DEU","AIREMISSION","CO2","TONNE_CAP","A","2012",9.3,
"DEU","AIREMISSION","CO2","TONNE_CAP","A","2013",9.5,
"DEU","AIREMISSION","CO2","TONNE_CAP","A","2014",8.9,
"DEU","AIREMISSION","CO2","TONNE_CAP","A","2015",8.9,
"DEU","AIREMISSION","CO2","TONNE_CAP","A","2016",8.9,
"DEU","AIREMISSION","GHG","TONNE_CAP","A","1990",15.82,
"DEU","AIREMISSION","GHG","TONNE_CAP","A","1991",15.142,
"DEU","AIREMISSION","GHG","TONNE_CAP","A","1992",14.422,
"DEU","AIREMISSION","GHG","TONNE_CAP","A","1993",14.223,
"DEU","AIREMISSION","GHG","TONNE_CAP","A","1994",13.913,
"DEU","AIREMISSION","GHG","TONNE_CAP","A","1995",13.828,
"DEU","AIREMISSION","GHG","TONNE_CAP","A","1996",14.013,
"DEU","AIREMISSION","GHG","TONNE_CAP","A","1997",13.572,
"DEU","AIREMISSION","GHG","TONNE_CAP","A","1998",13.257,
"DEU","AIREMISSION","GHG","TONNE_CAP","A","1999",12.85,
"DEU","AIREMISSION","GHG","TONNE_CAP","A","2000",12.824,
"DEU","AIREMISSION","GHG","TONNE_CAP","A","2001",12.999,
"DEU","AIREMISSION","GHG","TONNE_CAP","A","2002",12.727,
"DEU","AIREMISSION","GHG","TONNE_CAP","A","2003",12.674,
"DEU","AIREMISSION","GHG","TONNE_CAP","A","2004",12.469,
"DEU","AIREMISSION","GHG","TONNE_CAP","A","2005",12.16,
"DEU","AIREMISSION","GHG","TONNE_CAP","A","2006",12.268,
"DEU","AIREMISSION","GHG","TONNE_CAP","A","2007",11.967,
"DEU","AIREMISSION","GHG","TONNE_CAP","A","2008",12.021,
"DEU","AIREMISSION","GHG","TONNE_CAP","A","2009",11.217,
"DEU","AIREMISSION","GHG","TONNE_CAP","A","2010",11.654,
"DEU","AIREMISSION","GHG","TONNE_CAP","A","2011",11.371,
"DEU","AIREMISSION","GHG","TONNE_CAP","A","2012",11.406,
"DEU","AIREMISSION","GHG","TONNE_CAP","A","2013",11.592,
"DEU","AIREMISSION","GHG","TONNE_CAP","A","2014",11.077,
"DEU","AIREMISSION","GHG","TONNE_CAP","A","2015",11.097,
"DEU","AIREMISSION","GHG","TONNE_CAP","A","2016",11.102,
"DEU","AIREMISSION","GHG","THND_TONNECO2","A","1990",1251635.176,
"DEU","AIREMISSION","GHG","THND_TONNECO2","A","1991",1204778.587,
"DEU","AIREMISSION","GHG","THND_TONNECO2","A","1992",1154402.487,
"DEU","AIREMISSION","GHG","THND_TONNECO2","A","1993",1145261.036,
"DEU","AIREMISSION","GHG","THND_TONNECO2","A","1994",1126011.452,
"DEU","AIREMISSION","GHG","THND_TONNECO2","A","1995",1123368.767,
"DEU","AIREMISSION","GHG","THND_TONNECO2","A","1996",1141047.877,
"DEU","AIREMISSION","GHG","THND_TONNECO2","A","1997",1106098.304,
"DEU","AIREMISSION","GHG","THND_TONNECO2","A","1998",1080446.549,
"DEU","AIREMISSION","GHG","THND_TONNECO2","A","1999",1047046.289,
"DEU","AIREMISSION","GHG","THND_TONNECO2","A","2000",1044968.8,
"DEU","AIREMISSION","GHG","THND_TONNECO2","A","2001",1059910.195,
"DEU","AIREMISSION","GHG","THND_TONNECO2","A","2002",1038707.447,
"DEU","AIREMISSION","GHG","THND_TONNECO2","A","2003",1035331.587,
"DEU","AIREMISSION","GHG","THND_TONNECO2","A","2004",1018904.133,
"DEU","AIREMISSION","GHG","THND_TONNECO2","A","2005",993091.092,
"DEU","AIREMISSION","GHG","THND_TONNECO2","A","2006",1000325.084,
"DEU","AIREMISSION","GHG","THND_TONNECO2","A","2007",973429.088,
"DEU","AIREMISSION","GHG","THND_TONNECO2","A","2008",975281.034,
"DEU","AIREMISSION","GHG","THND_TONNECO2","A","2009",908183.791,
"DEU","AIREMISSION","GHG","THND_TONNECO2","A","2010",942783.094,
"DEU","AIREMISSION","GHG","THND_TONNECO2","A","2011",920304.963,
"DEU","AIREMISSION","GHG","THND_TONNECO2","A","2012",924628.114,
"DEU","AIREMISSION","GHG","THND_TONNECO2","A","2013",942004.477,
"DEU","AIREMISSION","GHG","THND_TONNECO2","A","2014",902676.178,
"DEU","AIREMISSION","GHG","THND_TONNECO2","A","2015",906751.848,
"DEU","AIREMISSION","GHG","THND_TONNECO2","A","2016",909404.499,
"DEU","AIREMISSION","CO","KG_CAP","A","1990",158.247,
"DEU","AIREMISSION","CO","KG_CAP","A","1991",129.386,
"DEU","AIREMISSION","CO","KG_CAP","A","1992",111.307,
"DEU","AIREMISSION","CO","KG_CAP","A","1993",100.749,
"DEU","AIREMISSION","CO","KG_CAP","A","1994",83.488,
"DEU","AIREMISSION","CO","KG_CAP","A","1995",79.518,
"DEU","AIREMISSION","CO","KG_CAP","A","1996",73.752,
"DEU","AIREMISSION","CO","KG_CAP","A","1997",72.007,
"DEU","AIREMISSION","CO","KG_CAP","A","1998",66.585,
"DEU","AIREMISSION","CO","KG_CAP","A","1999",62.41,
"DEU","AIREMISSION","CO","KG_CAP","A","2000",59.008,
"DEU","AIREMISSION","CO","KG_CAP","A","2001",56.82,
"DEU","AIREMISSION","CO","KG_CAP","A","2002",53.395,
"DEU","AIREMISSION","CO","KG_CAP","A","2003",51.141,
"DEU","AIREMISSION","CO","KG_CAP","A","2004",48.223,
"DEU","AIREMISSION","CO","KG_CAP","A","2005",45.704,
"DEU","AIREMISSION","CO","KG_CAP","A","2006",44.608,
"DEU","AIREMISSION","CO","KG_CAP","A","2007",43.278,
"DEU","AIREMISSION","CO","KG_CAP","A","2008",42.059,
"DEU","AIREMISSION","CO","KG_CAP","A","2009",36.648,
"DEU","AIREMISSION","CO","KG_CAP","A","2010",41.195,
"DEU","AIREMISSION","CO","KG_CAP","A","2011",40.092,
"DEU","AIREMISSION","CO","KG_CAP","A","2012",35.434,
"DEU","AIREMISSION","CO","KG_CAP","A","2013",35.006,
"DEU","AIREMISSION","CO","KG_CAP","A","2014",33.609,
"DEU","AIREMISSION","CO","KG_CAP","A","2015",34.817,
"DEU","AIREMISSION","CO","KG_CAP","A","2016",34.893,
"DEU","AIREMISSION","NOX","KG_CAP","A","1990",36.548,
"DEU","AIREMISSION","NOX","KG_CAP","A","1991",33.288,
"DEU","AIREMISSION","NOX","KG_CAP","A","1992",31.251,
"DEU","AIREMISSION","NOX","KG_CAP","A","1993",29.732,
"DEU","AIREMISSION","NOX","KG_CAP","A","1994",27.26,
"DEU","AIREMISSION","NOX","KG_CAP","A","1995",26.726,
"DEU","AIREMISSION","NOX","KG_CAP","A","1996",25.78,
"DEU","AIREMISSION","NOX","KG_CAP","A","1997",24.95,
"DEU","AIREMISSION","NOX","KG_CAP","A","1998",24.661,
"DEU","AIREMISSION","NOX","KG_CAP","A","1999",24.36,
"DEU","AIREMISSION","NOX","KG_CAP","A","2000",23.702,
"DEU","AIREMISSION","NOX","KG_CAP","A","2001",22.736,
"DEU","AIREMISSION","NOX","KG_CAP","A","2002",21.76,
"DEU","AIREMISSION","NOX","KG_CAP","A","2003",21.054,
"DEU","AIREMISSION","NOX","KG_CAP","A","2004",20.226,
"DEU","AIREMISSION","NOX","KG_CAP","A","2005",19.317,
"DEU","AIREMISSION","NOX","KG_CAP","A","2006",19.233,
"DEU","AIREMISSION","NOX","KG_CAP","A","2007",18.429,
"DEU","AIREMISSION","NOX","KG_CAP","A","2008",17.598,
"DEU","AIREMISSION","NOX","KG_CAP","A","2009",16.433,
"DEU","AIREMISSION","NOX","KG_CAP","A","2010",16.779,
"DEU","AIREMISSION","NOX","KG_CAP","A","2011",16.575,
"DEU","AIREMISSION","NOX","KG_CAP","A","2012",16.082,
"DEU","AIREMISSION","NOX","KG_CAP","A","2013",16.026,
"DEU","AIREMISSION","NOX","KG_CAP","A","2014",15.502,
"DEU","AIREMISSION","NOX","KG_CAP","A","2015",15.169,
"DEU","AIREMISSION","NOX","KG_CAP","A","2016",14.856,
"DEU","AIREMISSION","SOX","KG_CAP","A","1990",69.339,
"DEU","AIREMISSION","SOX","KG_CAP","A","1991",49.892,
"DEU","AIREMISSION","SOX","KG_CAP","A","1992",40.497,
"DEU","AIREMISSION","SOX","KG_CAP","A","1993",36.091,
"DEU","AIREMISSION","SOX","KG_CAP","A","1994",29.895,
"DEU","AIREMISSION","SOX","KG_CAP","A","1995",21.487,
"DEU","AIREMISSION","SOX","KG_CAP","A","1996",18.145,
"DEU","AIREMISSION","SOX","KG_CAP","A","1997",15.06,
"DEU","AIREMISSION","SOX","KG_CAP","A","1998",12.037,
"DEU","AIREMISSION","SOX","KG_CAP","A","1999",9.829,
"DEU","AIREMISSION","SOX","KG_CAP","A","2000",7.925,
"DEU","AIREMISSION","SOX","KG_CAP","A","2001",7.661,
"DEU","AIREMISSION","SOX","KG_CAP","A","2002",6.876,
"DEU","AIREMISSION","SOX","KG_CAP","A","2003",6.53,
"DEU","AIREMISSION","SOX","KG_CAP","A","2004",6.031,
"DEU","AIREMISSION","SOX","KG_CAP","A","2005",5.792,
"DEU","AIREMISSION","SOX","KG_CAP","A","2006",5.816,
"DEU","AIREMISSION","SOX","KG_CAP","A","2007",5.627,
"DEU","AIREMISSION","SOX","KG_CAP","A","2008",5.602,
"DEU","AIREMISSION","SOX","KG_CAP","A","2009",4.914,
"DEU","AIREMISSION","SOX","KG_CAP","A","2010",5.077,
"DEU","AIREMISSION","SOX","KG_CAP","A","2011",4.95,
