Country Name,Country Code,Unit Name,Unit Code,year,Agr. Raw Material Index  (PRAWM),All index  (PALLFNF),Aluminum (PALUM),APSP crude oil($/bbl) (POILAPSP),Bananas  (PBANSOP),Barley (PBARL),Beef  (PBEEF),Beverages index  (PBEVE),Brent Crude  (POILBRE),Cereal  index (PCERE),Coal index  (PCOAL),"Coal, Australia (PCOALAU)","Coal, South Africa  (PCOALSA)",Cobalt  (PCOBA),Cocoa (PCOCO),Coffee index  (PCOFF),"Coffee, Other Mild Arabica  (PCOFFOTM)","Coffee, Robustas  (PCOFFROB)",Copper  (PCOPP),Corn  (PMAIZMT),Cotton  (PCOTTIND),"Dairy Products, Milk (PMILK)",Diammonium phosphate (PDAP),Dubai Crude  (POILDUB),Energy index  (PNRG),Fertilizer (PFERT),Fish  (PSALM),Fish Meal  (PFSHMEAL),Food and beverage index (PFANDB),Food index  (PFOOD),Gold  (PGOLD),Groundnuts  (PGNUTS),"Hard Logs, Import Price Japan (PLOGSK)","Hard Sawnwood, Dark Red Meranti  (PSAWMAL)",Hardwood index  (PHARD),Hides  (PHIDE),Industrial Materials index  (PINDU),Iron Ore (PIORECR),Lamb  (PLAMB),Lead  (PLEAD),"Legumes, Chickpea (PCHANA)","LNG, Asia  (PNGASJP)",Meat Index  (PMEAT),Metal index  (PMETA),Molybdenum (PLMMODY),Natural gas index  (PNGAS),"Natural gas, EU  (PNGASEU)","Natural Gas, US Henry Hub Gas (PNGASUS)",Nickel  (PNICK),"Non-Citrus Fruit, Apple (PAPPLE)",Non-Fuel index  (PNFUEL),Oats (POATS),Olive Oil  (POLVOIL),Orange  (PORANG),Palladium (PPALLA),Palm Oil  (PPOIL),Platinum (PPLAT),Potassium Fertilizer (PPOTASH),Poultry  (PPOULT),Precious Metals Price Index (PPMETA),Propane (PPROPANE),Rapeseed Oil  (PROIL),"Rice, Thailand  (PRICENPQ)",Rubber  (PRUBB),Seafood index  (PSEAF),Shrimp  (PSHRI),Silver (PSILVER),Soft Logs  (PLOGORE),"Soft Sawnwood, Average of Softwoods,  (PSAWORE)",Softwood index  (PSOFT),Sorghum  (PSORG),Soybean Meal  (PSMEA),Soybeans  (PSOYB),Soybeans Oil  (PSOIL),Sugar index  (PSUGA),"Sugar, No. 11, World  (PSUGAISA)","Sugar, No. 16, US  (PSUGAUSA)",Sunflower Oil  (PSUNO),Swine  (PPORK),"Tea, Kenyan  (PTEA)",Timber index  (PTIMB),Tin  (PTIN),Uranium  (PURAN),Urea (PUREA),Vegetable oil index  (PVOIL),"Vegetables, Tomato (PTOMATO)",Wheat  (PWHEAMT),Wool index  (PWOOL),"Wool, Coarse  (PWOOLC)","Wool, Fine  (PWOOLF)",WTI Crude  (POILWTI),Zinc  (PZINC)
World,1,Index,IX,2014M5,116.7506724,169.249398,109.1553256,221.7121757,91.37762371,163.2027046,109.1674716,113.6265918,248.994494,159.6141306,115.1379995,112.4894561,117.7865428,117.7896984,104.7985894,122.8774817,130.7955113,114.9594522,141.5626582,136.2729412,124.9261954,152.1951004,128.6672257,255.8782898,231.316955,142.9557386,99.06347569,128.3197149,126.0913727,127.1460125,103.1389362,123.313994,106.6035222,124.2493346,119.2789422,147.2698787,139.7082407,171.7060915,159.0444224,112.35748,45.83492854,237.6610283,131.2378073,148.8333478,218.5677524,221.7327063,244.4104135,183.126677,202.1960699,120.6906821,126.3398521,191.470235,89.32380206,93.78359212,133.9211776,125.0749018,147.6168406,116.8646081,97.54007095,106.184769,214.337417,115.4567834,103.9473177,126.2271474,121.0147039,159.8667777,113.2080789,95.76174447,101.8617839,100.4985557,142.5981745,155.005227,150.5439716,123.9014338,99.58516464,100.533513,91.05002916,111.6413942,177.0058471,76.37396974,108.8921629,129.7622322,107.7578077,167.3234322,133.2079153,123.417104,201.0551185,100.5558935,102.5620943,98.5496926,235.9750828,98.51672697
World,1,Index,IX,2014M6,117.200093,169.6201817,114.6349024,228.1551849,92.38269108,154.123499,112.6691384,110.714573,253.9724408,148.7513178,112.7276445,110.3688295,115.0864596,119.6173051,109.7897313,115.9401984,120.8738615,111.0065353,140.1250325,127.2657873,122.4807197,143.9991473,130.9780195,261.9241236,235.1922828,143.5294192,86.73089414,141.0603695,123.4066275,124.4804968,102.4636587,123.0453361,106.3214747,124.6918968,119.5173996,146.1770861,137.345086,158.5453403,161.435641,112.8725984,43.08563379,235.3758261,135.6590963,145.3522589,228.425359,220.1613582,241.6539051,183.4543433,194.1475961,124.0507714,124.2878177,175.8196245,91.13642775,93.73832363,135.7317867,118.5396771,147.2678568,116.8646081,99.49613646,105.7650018,215.415031,113.3977684,106.7999471,127.0717502,113.4951547,160.865945,115.6681147,101.7772665,102.0520212,101.9906194,131.3931932,148.292591,145.572833,120.8560494,99.88229162,100.5413867,93.95043609,110.1335876,184.7068955,77.82638378,109.8239464,126.9226161,106.5707371,167.3690783,128.8346029,123.3824853,182.7151773,99.84563646,103.26883,96.42244289,243.4675737,101.8239549
World,1,Index,IX,2014Q3,110.1199292,160.8920244,124.0347408,213.9841133,93.69969976,124.8271892,141.9037452,113.8269129,231.7510432,131.7088865,106.6420326,104.5502378,108.7338274,126.1805963,111.6879382,119.5179602,126.6191131,112.4168074,143.7132023,109.2634496,103.8502798,151.4913388,143.2332441,246.1809684,218.502409,148.5573715,83.1820097,139.1392851,117.2182181,117.5051549,102.6902892,113.8179582,104.408651,123.1552225,117.8747733,150.9305393,136.2531459,156.4788745,153.7779299,116.9171595,43.91570139,221.1717262,146.6122592,146.6405004,199.3852355,203.4210251,231.0872894,158.0040597,193.6828455,117.7679156,121.0638829,181.3246288,98.71025853,86.94586295,140.7820519,108.7620518,145.343952,116.8646081,101.3610514,106.0065605,213.8410615,103.3696374,112.0267016,111.9155194,108.9429314,154.5378851,115.421687,97.93860303,99.41863864,99.08788236,116.1060402,124.5067594,116.2618234,104.9892907,97.20866961,97.37001171,95.75659075,100.2710423,180.7400703,81.30987899,107.4843966,122.2007654,117.8034126,171.91671,111.2829125,105.5754803,158.0247727,98.7733059,101.5769234,95.96968845,225.7244144,110.5626918
World,1,Index,IX,2014M7,114.2325894,166.3164132,121.4515836,221.556882,92.85624366,134.9783524,127.659625,112.0161283,242.880948,137.3542249,108.2902517,105.64517,110.9353335,124.4815492,110.5413222,117.2240135,120.6793781,113.7686489,146.128396,114.4915236,112.9667738,143.9920464,142.2246006,256.3406792,226.5391255,152.7559025,89.52016486,144.4512069,121.2979234,122.0832522,105.0168208,119.3074865,106.6768901,125.945823,120.5182374,146.6811148,139.589903,164.365331,159.7055626,117.4957729,43.47377533,234.3004369,148.8278397,149.6688538,204.5638195,203.7234315,215.9264931,160.9433645,199.2422654,122.1912326,124.6822751,178.9180986,96.03082382,87.95295838,142.1670181,117.6665393,151.3115714,116.8646081,100.9857985,108.7106139,213.338175,107.1357514,110.234029,122.9455544,114.9167223,159.8667777,122.3553327,96.53657684,99.12965582,98.55015817,123.8873558,128.8013764,127.715732,112.8530488,102.3739651,103.234059,94.63311978,105.1586571,206.1666931,80.85250687,108.368456,125.0379634,107.2305308,181.5445115,118.5845302,112.6549599,166.5840043,101.0418255,105.2140741,96.86957697,238.2489444,110.5572806
World,1,Index,IX,2014M8,109.3442013,160.8312207,126.5749521,212.7879505,95.92577725,121.291784,145.2554101,115.1651386,231.3918515,133.2173352,108.1445703,105.9453183,110.3438224,127.0120897,113.1086595,120.9116929,130.3469868,111.4763989,143.8369974,110.8409771,99.70515121,147.9239488,146.1883701,247.0008138,218.0609028,147.6300901,83.11159882,141.0050577,116.5884561,116.7088824,103.8168363,110.4823791,105.3920009,123.2019374,118.1853153,151.4482035,137.5202435,160.748827,153.1493886,119.8314161,44.22961083,218.1695978,146.1619225,148.7195743,204.4769638,204.1619941,238.4379786,155.878406,193.8494305,120.2904192,121.2662726,185.0344133,99.63106448,86.28175354,142.8923239,105.9413776,146.6161864,116.8646081,101.2197533,107.1199027,209.4783577,103.2623978,113.4228194,112.6591301,110.8217789,159.8667777,115.7824184,96.90179262,98.37435852,98.04527156,122.8316706,127.8878567,119.3760667,103.422243,97.52592391,97.69112182,96.03914268,98.29766024,174.9693765,82.02955085,107.0465568,123.9619991,116.4021379,168.3732927,112.0143594,93.14076586,160.0254565,98.65252564,101.1900861,96.11496514,222.969668,111.3404447
World,1,Index,IX,2014M9,106.782997,155.5284392,124.0776866,207.6075076,92.31707838,118.2114312,152.7962005,114.2994717,220.9803302,124.5550994,103.4912757,102.0602251,104.9223263,127.0481499,111.413833,120.4181743,128.8309743,112.0053744,141.1742135,102.4578482,98.8789145,162.558021,141.2867615,235.2014122,210.9071986,145.2861218,76.91426542,131.9615908,113.7682746,113.7233302,99.23721051,111.6640089,101.1570622,120.3179072,114.9207672,154.6622995,131.6492913,144.3224657,148.4788385,113.4242894,44.04371802,211.0451439,144.8470153,141.5330732,189.1149233,202.3776497,238.8973966,157.1904086,187.9568406,110.8220949,117.2431008,180.0213744,100.4688873,86.60287693,137.2868136,102.6782386,138.1040983,116.8646081,101.8776025,102.189165,218.7066518,99.71076296,112.4232562,100.1418737,101.0902931,143.8800999,108.12731,100.3774396,100.7519016,100.6682174,101.5990943,116.831045,101.6936714,98.69258052,91.72611981,91.18485427,96.59750979,97.35680955,161.0841413,81.04757927,107.0381771,117.6023337,129.7775692,165.8323258,103.249848,110.9307153,147.4648572,96.62556653,98.32660982,94.92452324,215.9546307,109.7903501
World,1,Index,IX,2014Q4,105.1782947,137.6315237,122.8290377,164.3851511,90.96916516,109.7887171,143.6562157,113.1889482,172.4429955,128.1503397,99.3708199,96.78098448,101.9606553,121.5337706,103.2636897,121.4102464,129.7546375,113.0658554,136.2448636,109.0307735,92.60325737,143.4574955,133.2564907,180.943115,173.3429129,137.418038,80.67070169,154.5829122,111.4676245,111.3219841,96.15642843,107.8860199,94.90300338,116.7454468,110.5929664,150.7560797,123.8097444,127.7227753,142.9668939,107.1891496,45.95602365,216.0636272,135.5908558,131.2153185,145.3074438,201.4711945,237.4425727,150.9073837,165.2964361,98.67856314,112.9429494,166.3393831,101.4741354,83.09102541,128.6072954,102.1091322,124.380762,122.4065151,102.1864233,98.06138763,157.872859,100.2980988,108.382611,98.63680022,98.3202634,129.5587011,96.2938447,103.7375422,101.8625721,102.2815878,119.1532819,116.1501541,102.2467115,99.29952065,87.45664249,86.98507191,91.70077772,104.4052462,144.6754934,86.14730526,105.9962316,110.9519985,142.5921147,149.3327557,103.928584,117.5398556,153.9960931,93.95927431,95.07817449,92.84037414,169.0339085,106.9520429
World,1,Index,IX,2014M10,104.8833652,146.8455186,121.3197271,188.0663349,92.01754211,107.2100509,149.7881066,118.110611,198.1259277,123.4358852,100.2755461,98.43443096,102.1166612,122.302844,107.248285,127.0174701,137.9791616,116.0557786,138.4063317,102.6109109,94.78487921,161.2612907,136.4504984,210.291045,193.0179961,137.3099464,75.25284724,139.9706234,113.2898746,112.8819941,97.9291497,101.973209,100.463949,118.5255303,113.438026,154.5365306,126.4265567,138.8270862,145.6369509,108.9790209,44.35701377,204.727232,144.1372711,134.9894814,147.6317599,198.3266479,238.8973966,151.3553152,164.7949395,99.10280883,114.9248158,176.777535,95.80903826,82.23668128,126.9285064,105.1950102,127.7031582,118.371225,102.2116226,99.94485681,193.2038313,101.8634513,111.4434231,98.66409905,100.7501202,145.8784346,100.5176522,100.5836956,97.38751012,98.10178917,100.254723,108.1828414,97.7210498,100.0300154,91.35557084,90.80657626,96.29652204,103.4652601,163.2762657,89.13308004,104.9560862,110.5758677,134.9876635,150.064571,101.8235033,119.0872176,147.1532859,95.13464091,96.46690592,93.80237591,195.2517229,108.9403485
World,1,Index,IX,2014M11,105.5612614,139.7057633,128.137275,170.2285829,90.25027811,109.8529435,146.7384261,112.2953696,178.0758444,127.6317163,99.00073057,96.07445606,101.9270051,120.7701073,100.6167962,121.3546859,129.3905688,113.3188031,137.9003994,112.2393196,90.98709826,147.8673361,131.6594868,186.0851747,178.4571998,136.7888233,80.59174273,155.3858174,111.5698522,111.5084665,94.22910677,110.7408025,93.35030964,116.3791037,109.8924574,153.5356743,125.0384242,127.0806072,143.0180503,108.7605353,46.31733765,220.5892237,134.8495114,132.7801498,146.6226826,206.2917355,233.3843798,164.9016029,164.7394996,98.60862291,112.9154944,167.011436,102.177603,80.63227501,127.3344648,103.5252994,122.5422749,124.3976926,102.249828,96.0988697,165.7468238,100.5571059,107.9160238,99.62063883,95.86501202,122.8975853,93.40130649,104.5518552,103.7708359,103.945377,111.2870587,120.8714709,104.5871866,100.0324638,87.66906455,87.51780081,89.03043819,105.8586375,138.0549276,84.65991992,106.6033338,111.7081564,153.2833269,147.5023687,105.8807674,119.3134009,150.8285334,94.64804623,95.67716431,93.61892816,175.1285343,107.8110964
World,1,Index,IX,2014M12,105.0902573,126.3432893,119.0301111,134.8605354,90.63967526,112.3031568,134.4421144,109.1608638,141.1272146,133.3834175,98.83618303,95.83406644,101.8382996,121.5283604,101.9259878,115.8585833,121.8941822,109.8229843,132.4278598,112.2420899,92.03779464,121.2438595,131.6594868,146.4531251,148.5535427,138.1553443,86.1675151,168.3922959,109.5431469,109.5754917,96.31102881,110.9440481,90.89475152,115.3317065,108.4484158,144.1960342,119.9642524,117.2606325,140.2456806,103.8278925,47.19371953,222.8744259,127.785785,125.8763245,141.667889,199.7952002,240.0459418,136.4652329,166.3548693,98.32425768,110.9885381,155.2291782,106.435765,86.40411994,131.558915,97.60708685,122.8968529,124.4506278,102.0978193,98.14043638,114.667922,98.47373919,105.7883861,97.62566279,98.34565801,119.9000833,94.96257543,106.0770756,104.4293702,104.7975971,145.9180641,119.3961501,104.431898,97.83608271,83.34529209,82.63083867,89.77537293,103.891841,132.6952868,84.64891583,106.4292748,110.5719714,139.5053536,150.4313275,104.0814812,114.2189482,164.0064601,92.09513579,93.09045322,91.09981837,136.7214684,104.1046839
World,1,Index,IX,2015,100.0196407,108.6853332,103.7713149,117.7881084,95.6384407,102.5239102,112.5056538,103.2118651,118.961099,115.0040753,89.04500082,89.45624538,88.63375627,111.7356514,108.4360731,98.74077517,97.53809131,99.94345903,113.1999429,106.6722774,94.88419253,106.38652,132.3238209,124.2404141,119.7168659,132.9377872,74.317907,124.0231764,100.2548429,100.0046505,92.93254336,108.2252344,89.6634695,112.7722218,106.2630533,116.733751,104.0160258,95.85469392,114.3830926,95.77673229,63.62483763,147.3059258,109.5562662,105.6044973,103.6192682,139.9900539,167.8024502,104.8617857,123.6311946,97.77689058,101.0588358,127.1493641,107.9017535,75.82047752,112.7822566,88.31648664,106.7713665,123.3525619,102.9161708,93.89810735,94.58306236,94.24023929,97.88332811,94.96227221,93.56957726,127.6436303,91.79223855,99.0530691,97.79565765,98.07666219,129.4366612,100.7294208,95.76758519,93.2055545,74.53765144,72.83606614,89.85191925,101.2323059,108.8124854,118.4243984,101.7354448,89.58874531,139.0025135,139.485954,95.70629836,108.4878628,129.7938019,90.99237566,91.41947652,90.5652748,112.7732581,92.42591113
World,1,Index,IX,2015Q1,104.2641806,115.6649293,112.3397667,119.4640653,97.24399617,109.0995727,121.5232058,105.1687279,122.6998082,123.6819775,96.08499505,96.89647556,95.27351454,114.5091168,100.9430295,107.5458603,107.5308165,107.5609041,119.8291557,109.4595252,92.7701322,105.7129043,138.3205201,127.2296334,128.9661989,139.6222955,77.87673153,143.2448042,103.731584,103.6099878,97.66733255,112.1508496,91.07771246,111.8133371,105.9726204,139.1077793,112.9736438,108.739223,128.840562,96.9875319,52.04371206,193.7492999,113.0160287,116.4354558,130.3949971,174.6922422,215.007657,115.3197699,150.0007716,89.88798863,106.4692808,144.2921936,102.4823665,78.4556499,128.1968782,98.12928166,120.9020622,124.2212419,102.346142,99.33277689,109.2844927,91.86297277,104.7316933,105.5134841,100.9838499,141.8817652,97.77494115,103.4162009,103.5532847,103.5226494,141.3339937,106.4397813,100.3406288,96.56841956,79.09122644,77.92524383,89.58506998,96.45991242,104.9724732,101.3037219,104.6176266,102.4323849,142.7255876,150.3070687,99.13860208,109.9334054,143.7268933,86.36523382,87.57279581,85.15767182,112.6667006,99.51534164
World,1,Index,IX,2015M1,104.441245,114.7467649,113.1242674,108.3429491,90.93921153,112.6451107,130.1975137,107.4507121,109.9195005,126.1811412,92.88760802,92.34397608,93.43123997,120.7596557,100.8420293,112.28489,116.0047671,108.565013,119.7752376,109.7813119,90.75129312,107.4397305,138.2424612,112.3647977,122.682185,143.8372199,83.3425893,152.9716568,106.5017452,106.4214535,100.2807605,108.5133839,91.65489516,111.8870975,106.1881825,138.3346919,115.7662172,117.933846,135.4040758,98.7398468,51.12583428,208.3566708,120.8439132,120.2676339,143.1043171,181.9699671,218.2235835,119.3296471,154.7567831,91.28791236,109.2607221,148.8264081,103.7714749,85.14006792,128.1165675,100.2736229,125.8796831,124.2755344,102.3875004,101.9433423,97.85714423,94.20656152,105.5160688,100.7288446,104.4764219,141.8817652,99.98024376,103.1213716,108.09464,106.9832209,138.0641053,108.2455267,101.3193286,98.15818253,83.85058285,83.01790063,91.34472291,99.45152158,116.962391,93.80293817,106.6278906,108.4776242,135.5388941,159.4525209,100.8784006,109.8566854,148.7569617,87.97931881,89.07295109,86.88568653,110.1266826,101.1039645
World,1,Index,IX,2015M2,105.5656225,118.1165877,113.3175717,126.2278871,96.4506789,106.2044445,117.7695112,107.1171337,131.5181762,122.2709148,99.3926456,100.8237527,97.96153852,114.4992853,102.4445644,109.7073606,109.3456262,110.069095,117.6950641,109.1306403,94.10983207,105.6056426,138.8148937,136.1666859,134.8114926,139.8977431,78.23050938,143.0044736,103.7233721,103.4362274,98.30551897,112.7826028,91.43861865,113.0377592,106.9538112,139.210533,112.8952114,108.9384312,130.7269403,96.19687626,52.03039023,197.4683544,109.6805697,115.8085549,123.2473127,175.0430881,213.3996937,114.2612161,151.8870818,90.33477894,106.5747964,141.2751598,104.8033065,79.09374178,128.2314736,99.14536665,121.4018517,124.1940957,102.1002579,99.95445046,117.9244817,90.93583019,105.4692404,110.1279802,101.2099068,141.8817652,98.48566359,103.981744,103.6129127,103.6953386,139.7481073,106.8779895,100.5603473,96.77914012,80.89716367,79.98436598,89.11234291,95.12560338,99.08177433,103.1041401,105.1516632,101.6736612,144.1843791,150.6656443,99.36973185,113.621811,140.8803816,86.36988825,87.66171335,85.07806314,117.3303229,100.3726104
World,1,Index,IX,2015M3,102.7856743,114.1314353,110.5774608,123.8213598,104.3420981,108.4491629,116.6025926,100.9383378,126.661748,122.5938764,95.97473153,97.52169793,94.42776513,108.2684094,99.54249488,100.6453303,97.2420563,104.0486043,122.0171653,109.4666235,93.44927143,104.0933397,137.9042056,133.1574165,129.404919,135.1319235,72.0570959,133.7582823,100.9696346,100.9722826,94.41571817,115.1565621,90.13962357,110.5151547,104.7758675,139.7781131,110.2595029,99.34539179,120.3906699,96.02587263,52.97491166,175.4228744,108.5236034,113.2301785,124.8333615,167.0636715,213.3996937,112.3684464,143.3584499,88.04127458,103.5723239,142.7750129,98.87231817,71.13314002,128.2425935,94.96885538,115.4246518,124.1940957,102.5506678,96.10053788,112.071852,90.4465266,103.2097706,105.6836276,97.2652211,141.8817652,94.8589161,103.1454872,98.95230145,99.88938873,146.1897686,104.1958277,99.14221065,94.76793604,72.5259328,70.77346489,88.29814413,94.80261229,98.87325441,107.0040875,102.0733258,97.14586938,148.4534896,140.8030409,97.1676738,106.3217197,141.5433366,84.74649439,85.98372299,83.50926579,110.5430963,97.06945
World,1,Index,IX,2015Q2,104.3306949,117.2613876,110.3564414,140.2458847,97.5998954,106.5576912,113.8539723,102.8398899,140.9817298,118.3228728,92.72866327,90.35811875,95.09920779,117.2196839,106.1147909,100.1832423,97.81488732,102.5515973,124.4197345,105.7892107,97.42926357,109.0542535,134.7529354,148.816448,134.9858458,141.7076802,71.8738254,122.9652699,102.7577555,102.7508062,95.55265542,112.5157282,89.43295655,112.9836682,106.3500106,130.3307162,110.7857103,99.25299466,119.4265934,104.0478474,63.6458124,129.2707517,112.6149806,113.3514309,117.3371,135.8926938,168.9127106,109.4946193,136.0665742,97.80430417,105.0078289,127.0860304,105.9806015,69.29124593,123.7873208,93.75108163,114.1787252,125.0084832,103.7853221,97.00054726,96.70289499,93.99646089,98.3334858,109.0408955,97.3885948,142.5478768,95.9291392,97.90845687,99.95687634,99.49909843,141.7849478,99.38896187,97.75556099,99.20075996,71.29310136,69.31356508,89.10892795,105.2013077,115.1817017,111.3809599,102.5610091,86.92991105,139.1681658,156.1678604,97.71805529,118.0828154,137.0994562,96.53801592,95.54793384,97.52809799,133.6152287,104.8915007
World,1,Index,IX,2015M4,103.8682603,115.4272368,113.4028177,134.6726829,105.6573346,108.5854429,120.3265297,101.4752504,134.8306108,119.6768918,89.95344805,87.32345853,92.58343756,113.2107677,99.2050376,102.4949919,100.2376865,104.7522974,124.1210931,108.1211698,96.61610386,105.858145,134.3915513,142.2667947,131.3790856,132.6499373,71.69064647,130.7490307,102.8747258,102.9931349,95.96020513,112.1769013,90.77308198,110.1979851,104.7264665,134.4397919,109.0237279,88.98397788,119.3596258,107.4308832,58.90940103,148.1348717,109.7905485,111.072908,121.3559365,140.4614813,169.754977,103.4945952,133.7226215,95.08029251,104.3991471,130.9686679,100.4553689,68.75577235,125.1215962,92.48905034,116.6226721,125.0084832,103.1795418,97.4565461,112.9745986,90.308093,101.0673718,103.5475703,97.03106737,141.8817652,95.42452392,102.9200845,103.7362768,103.5538753,143.9453761,99.86957214,98.40611113,95.91068304,72.86938088,71.15951281,88.25819362,99.23529324,97.71375841,101.1512904,104.077947,88.66446942,146.651453,136.7131493,96.26756552,126.7771462,136.8225595,88.1458186,87.00674318,89.28489403,125.3951823,105.8732742
World,1,Index,IX,2015M5,105.6741045,119.2416415,112.4585341,144.4329062,94.44949134,108.1914422,111.7873451,101.5824147,146.5722087,117.0347189,95.92945056,93.70654665,98.15235447,118.0777747,107.0812708,98.11241385,96.11849602,100.1063317,129.3120163,104.4776877,98.18004157,109.2452287,134.0446224,154.414627,138.4546093,143.8427811,71.65991921,121.8797551,102.654374,102.745072,96.05173718,113.7062744,89.84107385,114.018772,107.2085076,129.6598467,113.7903009,103.1817205,120.6858438,106.7030468,66.73887232,121.5189873,114.591351,117.0163029,121.6922191,134.8985236,169.295559,113.8810246,140.8138607,96.18019398,105.9590223,121.0839603,108.2157209,68.36427059,127.7091893,93.99075743,115.5435761,125.0084832,104.0722679,97.72369199,96.93823342,92.92278665,98.49682768,112.168753,97.01143327,141.8817652,98.2402246,97.68080629,101.8700418,100.9338373,139.5089507,97.23083765,97.03416373,99.35195282,71.96061449,70.01612618,89.46100943,107.1462902,123.8912744,109.176888,103.7382055,88.12201272,134.7563771,161.1652644,97.3337164,118.2697527,134.9268621,98.76566678,97.38865205,100.1426815,137.0981278,109.1784635
World,1,Index,IX,2015M6,103.44972,117.1152845,105.2079723,141.632065,92.69286024,102.8961886,109.4480422,105.4620046,141.5423698,118.2570078,92.30309121,90.04435108,94.56183133,120.3705092,112.0580642,99.94232118,97.08847943,102.7961629,119.8260943,104.7687745,97.49164529,112.0593869,135.8226326,149.7679224,135.1238424,148.6303221,72.27091052,116.2670238,102.7441668,102.5142117,94.64602394,111.6640089,87.68471383,114.7342476,107.1150576,126.8925101,109.5431021,105.5932856,118.2343104,98.00961211,65.28916384,118.1583959,113.4630424,111.9650817,108.9631446,132.3180766,167.6875957,111.1082382,133.6632403,102.152426,104.6653174,129.205463,109.2707147,70.75369485,118.5311768,94.77343711,110.3699275,125.0084832,104.1041567,95.82140369,80.19585293,98.75850302,95.43625793,111.4063631,98.12328376,143.8800999,94.12266909,93.12447981,94.26431048,94.00958272,141.9005165,101.0664758,97.8264081,102.339644,69.04930869,66.76505626,89.6075808,109.2223396,123.9400723,123.8147015,99.86687473,84.00325102,136.0966673,170.6251676,99.55288397,109.2015472,139.5489471,102.7025624,102.2484063,103.1567184,138.352376,99.62276454
World,1,Index,IX,2015Q3,97.15768574,105.4910337,99.26611622,113.0781023,94.66210591,100.0424479,115.7488669,103.3148563,113.5852599,112.2776337,87.19352754,90.2002369,84.18681817,115.9026102,112.5050163,94.76919924,93.12117342,96.41722506,108.2007186,106.4405123,95.62760409,108.8644109,133.3518602,121.0213984,114.3744114,131.8931507,73.58855134,109.9011277,100.3195428,100.0661106,90.04071322,111.9311667,88.77620152,114.3531523,107.1487528,100.7869893,100.0481671,94.75737894,108.9290062,91.98088218,66.53830832,132.1384564,113.6209974,101.1970671,90.34999411,131.3894042,151.8376723,110.1920839,110.2520443,109.6131191,99.34963354,118.472764,121.6581879,73.24479104,100.3235508,80.42799378,100.0833262,123.2439769,103.6109141,90.51961046,85.10537901,94.00671235,96.33314763,88.75080959,96.07947161,135.886761,87.18128846,98.67485537,93.56090822,94.70376595,124.0944362,105.4738605,95.84639105,88.50439879,66.2393515,63.73302121,88.79632436,100.0657447,118.2206036,134.7089331,100.2658629,84.92110821,137.7306642,136.7580309,95.20919024,101.4703003,124.9536003,91.35105705,92.50693862,90.19517548,107.5784834,88.17568727
World,1,Index,IX,2015M7,99.37195082,110.4808749,102.2016255,126.5870199,93.60508434,107.2190393,114.7045823,105.1435263,126.8304034,121.6206759,90.26946661,92.01136947,88.52756375,124.020785,115.0350951,95.75681928,93.15238161,98.36125695,112.0966511,112.8045688,97.48565363,109.3542794,134.7083124,136.4482029,123.6550553,137.6988803,74.07488658,109.7653772,102.9984107,102.8169134,90.52314293,114.7519823,87.93343455,114.7785038,107.2169064,102.0263642,101.3363629,89.08690025,117.0200526,94.44941648,66.13458222,125.2828498,114.8734725,102.1171717,90.19903906,130.7587827,153.4456355,113.5478628,118.946168,105.6654173,101.3730878,123.3049049,112.8002293,71.89878204,104.797564,89.97191668,102.6314774,124.1940957,104.0324754,91.20915034,84.75923635,96.8988058,99.86459477,99.84291797,99.27598778,143.8800999,88.13377168,98.05245771,92.7105344,93.90433993,143.0510154,112.7010255,102.6579245,96.48126251,67.85186445,65.46983922,89.29009176,105.8954786,121.6556916,140.2195398,99.85418839,84.03999416,136.9920892,148.0270344,101.1930362,98.83804871,139.1174126,93.06754281,94.29542081,91.8396648,118.3580297,95.72768804
World,1,Index,IX,2015M8,97.14347173,103.2494855,96.50557576,105.8469899,95.43368195,98.33676129,118.9619363,103.8157703,106.6899603,109.1713601,87.28531942,90.45602211,84.11461672,114.847138,109.0881258,97.01425986,96.4848392,97.54368053,105.3288422,102.210593,96.77779881,110.1472724,133.0633095,114.7130567,109.4503107,130.6475974,76.2970387,109.4165996,100.0385392,99.71894929,89.51685037,113.578342,88.09049679,115.036665,107.4465906,97.48353169,99.6827757,97.89660483,107.3799156,91.26492222,66.45855099,136.5744371,115.7624136,100.6920908,92.64033606,133.4731435,152.9862175,110.8587759,108.2418568,114.0106643,98.96263082,115.112208,126.8276879,76.86024779,96.93130572,75.74904555,99.7586708,123.3797082,103.5986294,89.9693919,77.02980529,91.78267269,96.73072842,86.50777214,100.6958978,143.8800999,87.34627281,97.71928583,94.51041625,95.22752992,117.8192882,105.7802295,95.67572355,87.18504543,61.81798479,58.83461066,88.66835217,97.08008876,121.09561,134.7574531,100.6886526,84.55434464,136.2846348,134.1184214,93.90869473,92.49894619,121.1706843,93.25236806,94.61893776,91.88579837,99.16042276,86.49086562
